21/12/2023 07:50:02;6.875;6.875;7.562;0;100;6.625;7.562
21/12/2023 08:00:01;7.0;6.937;7.625;0;100;6.687;7.437
21/12/2023 08:10:01;7.062;6.937;7.625;0;100;6.75;7.5
21/12/2023 08:20:02;7.0;7.0;7.625;0;100;6.812;7.5
21/12/2023 08:30:01;7.125;7.0;7.562;0;100;6.875;7.562
21/12/2023 08:40:02;7.187;7.062;7.562;0;100;6.875;7.5
21/12/2023 08:50:01;7.062;7.062;7.562;0;100;6.937;7.562
21/12/2023 09:00:01;7.125;7.125;7.625;0;100;7.0;7.562
21/12/2023 09:10:02;7.312;7.187;7.625;0;100;7.062;7.562
21/12/2023 09:20:01;7.375;7.25;7.625;0;100;7.125;7.5
21/12/2023 09:30:02;7.375;7.312;7.625;0;100;7.125;7.625
21/12/2023 09:40:01;7.5;7.375;7.625;0;100;7.25;7.625
21/12/2023 09:50:01;7.562;7.437;7.625;0;100;7.312;7.562
21/12/2023 10:00:02;7.562;7.562;7.625;0;100;7.375;7.625
21/12/2023 10:10:01;7.687;7.562;7.625;0;100;7.437;7.625
21/12/2023 10:20:01;7.625;7.687;7.625;0;100;7.562;7.625
21/12/2023 10:30:01;7.687;7.812;7.687;0;100;7.687;7.562
21/12/2023 10:40:01;7.812;7.875;7.625;0;100;7.75;7.625
21/12/2023 10:50:02;7.937;8.0;7.687;0;100;7.812;7.625
21/12/2023 11:00:01;8.062;8.062;7.687;0;100;8.0;7.625
21/12/2023 11:10:01;8.062;8.062;7.687;0;100;7.937;7.625
21/12/2023 11:20:02;8.062;8.125;7.687;0;100;8.062;7.625
21/12/2023 11:30:01;8.125;8.25;7.75;0;100;8.125;7.625
21/12/2023 11:40:02;8.187;8.437;7.687;0;100;8.375;7.687
21/12/2023 11:50:01;8.437;8.687;7.687;0;100;8.687;7.687
21/12/2023 12:00:01;8.562;9.125;7.687;0;100;9.312;7.75
21/12/2023 12:10:02;8.625;9.375;7.75;0;100;9.625;7.687
21/12/2023 12:20:01;8.937;9.312;7.75;0;100;9.562;7.75
21/12/2023 12:30:02;9.687;9.375;7.812;0;100;9.562;7.75
21/12/2023 12:40:01;9.875;9.5;7.75;0;100;9.875;7.75
21/12/2023 12:50:01;10.0;9.5;7.812;0;100;9.812;7.812
21/12/2023 13:00:02;10.125;9.5;7.812;0;100;9.75;7.75
21/12/2023 13:10:01;10.312;9.437;7.875;0;100;9.687;7.812
21/12/2023 13:20:01;10.375;9.437;7.875;0;100;9.625;7.75
21/12/2023 13:30:02;10.125;9.375;7.875;0;100;9.562;7.812
21/12/2023 13:40:01;10.0;9.5;7.875;0;100;9.625;7.812
21/12/2023 13:50:02;10.062;9.5;7.937;0;100;9.562;7.937
21/12/2023 14:00:01;9.812;9.437;7.875;0;100;9.5;7.875
21/12/2023 14:10:01;9.937;9.375;7.937;0;100;9.375;7.937
21/12/2023 14:20:02;9.5;9.375;7.937;0;100;9.375;7.937
21/12/2023 14:30:01;8.75;9.437;8.0;0;100;9.25;7.875
21/12/2023 14:40:01;8.812;9.375;8.0;0;100;9.125;7.937
21/12/2023 14:50:02;9.75;9.312;8.0;0;100;9.062;8.0
21/12/2023 15:00:01;9.875;9.312;8.062;0;100;9.125;8.0
21/12/2023 15:10:01;9.437;9.312;8.062;0;100;9.125;8.0
21/12/2023 15:20:01;9.875;9.312;8.0;0;100;9.062;8.0
21/12/2023 15:30:01;10.125;9.312;8.062;0;100;9.125;8.062
21/12/2023 15:40:02;10.312;9.312;8.062;0;100;9.25;8.062
21/12/2023 15:50:01;10.375;9.312;8.062;0;100;9.312;8.062
21/12/2023 16:00:01;10.5;9.25;8.062;0;100;9.25;8.0
